fr_Nhpyrrole,fr_SH,fr_amide,fr_benzene,fr_bicyclic,fr_guanido,fr_imidazole,fr_para_hydroxylation,fr_phenol,fr_sulfide,AvgIpc,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex
1,1,24,2,1,1,0,1,0,0,1.65783649968871,0.3855421686746988,0.7349397590361446,1.156626506024096,15.1059541216752,15.1059541216752,-2.067351588935939
1,2,27,1,0,1,1,0,0,1,1.517625869346253,0.2790697674418605,0.5255813953488372,0.8186046511627907,15.0265449511287,15.0265449511287,-1.893021464635507
1,0,27,1,0,1,1,0,0,1,1.310527688215896,0.2723004694835681,0.5258215962441315,0.8356807511737089,14.98776380763356,14.98776380763356,-1.859048093721986
0,0,15,0,0,0,0,0,0,0,1.653055068861501,0.375,0.6730769230769231,0.9903846153846154,13.89450768089029,13.89450768089029,-1.746827123274473
0,0,14,1,0,0,0,0,0,1,1.637069784860295,0.4083333333333333,0.7583333333333333,1.15,14.74990226643201,14.74990226643201,-2.078073016306589
1,0,13,1,0,0,1,0,0,0,1.613361578025086,0.4951456310679612,0.970873786407767,1.456310679611651,14.15401926948184,14.15401926948184,-2.185530572389052
1,0,21,0,0,1,1,0,0,1,1.696279899062347,0.4557823129251701,0.8503401360544217,1.285714285714286,14.50944533092715,14.50944533092715,-2.010833322486637
0,0,12,1,0,1,0,0,0,0,1.760296061006245,0.5684210526315789,1.073684210526316,1.589473684210526,14.93293782493,14.93293782493,-1.91787331160529
0,0,17,0,0,0,0,0,0,0,1.673112655494279,0.4,0.8363636363636363,1.336363636363636,13.93022664405352,13.93022664405352,-1.813395108282428
0,0,13,0,0,1,0,0,0,0,1.605397114749012,0.5217391304347826,1.021739130434783,1.532608695652174,13.64374017655873,13.64374017655873,-2.034770968908193
1,0,19,0,0,1,1,0,0,0,1.080029821994644,0.3902439024390244,0.7479674796747967,1.138211382113821,14.3817425629325,14.3817425629325,-1.949688087554305
1,0,13,3,1,1,0,1,2,0,1.656858932714558,0.5545454545454546,1.063636363636364,1.618181818181818,15.09522118929265,15.09522118929265,-1.96181936974385
0,0,12,1,0,1,0,0,0,0,3.693051525825016,0.5882352941176471,1.058823529411765,1.576470588235294,13.98101103402491,13.98101103402491,-1.664484888930587
0,0,15,1,0,0,0,0,0,0,0.8487943239382013,0.3362068965517241,0.6551724137931034,1.051724137931034,14.60552577058608,14.60552577058608,-1.714726198515932
0,0,7,0,0,0,0,0,0,0,4.02551362745101,0.5573770491803278,1.016393442622951,1.540983606557377,13.98701439155822,13.98701439155822,-1.661487920192934
1,3,42,2,1,1,0,1,1,1,1.670055405358875,0.2268041237113402,0.4536082474226804,0.7697594501718213,15.78659590587655,15.78659590587655,-2.166080788505005
1,0,23,2,1,2,0,1,0,1,1.671779933906886,0.3440860215053764,0.6559139784946236,1.032258064516129,15.46592705033242,15.46592705033242,-2.14808442045194
1,0,11,2,1,0,0,1,0,0,1.612162239988552,0.4591836734693878,0.8979591836734694,1.428571428571429,14.79144845558058,14.79144845558058,-2.03836902301442
0,0,12,2,0,0,0,0,0,0,0.8454173382124122,0.3425925925925926,0.6296296296296297,0.9722222222222222,14.77158446369824,14.77158446369824,-1.830862314048945
0,0,17,2,0,5,0,0,0,0,0.8284620438133354,0.29375,0.58125,0.94375,15.003748726532,15.003748726532,-2.023253890246509
0,0,17,2,0,5,0,0,0,0,0.8357540914161109,0.2760736196319019,0.5214723926380368,0.8282208588957055,15.07160234474576,15.07160234474576,-2.013206143363147
0,0,22,3,0,0,0,0,2,0,0.8550680487111799,0.2857142857142857,0.5974025974025974,1.025974025974026,14.69563289870049,14.69563289870049,-2.065228014893205
2,1,23,3,1,1,1,1,0,0,1.683212678122326,0.3493975903614458,0.6927710843373494,1.156626506024096,14.78424045272723,14.78424045272723,-1.962768998546648
1,2,28,3,1,2,0,1,2,0,1.660479383752936,0.2663755458515284,0.5458515283842795,0.9213973799126638,15.41285990614464,15.41285990614464,-2.104663256275458
0,0,33,3,0,6,0,0,1,2,0.8328136134064898,0.2091254752851711,0.4106463878326996,0.6539923954372624,15.54875413781576,15.54875413781576,-2.117359542097662
1,2,30,2,0,5,1,0,1,1,1.142696852074087,0.2580645161290323,0.5040322580645161,0.8064516129032258,15.30402648160053,15.30402648160053,-2.103637778329061
3,0,31,6,3,4,0,3,3,0,1.661500471834513,0.2321428571428572,0.4607142857142857,0.7714285714285715,15.93670068439954,15.93670068439954,-2.041208156554993
1,0,32,3,1,0,0,1,0,1,1.632057377990628,0.22265625,0.4453125,0.76171875,15.27038516116332,15.27038516116332,-2.066817249986304
2,1,34,3,1,3,1,1,1,3,1.6812136146615,0.2973977695167286,0.620817843866171,1.055762081784387,15.77026860122153,15.77026860122153,-1.943907723429268
0,3,36,0,0,4,0,0,0,0,1.684230397045652,0.2329317269076305,0.4859437751004016,0.8433734939759037,15.25787062671144,15.25787062671144,-2.107894513039608
2,0,36,0,0,8,2,0,0,2,1.671914166705392,0.2211221122112211,0.429042904290429,0.6600660066006601,15.65180240287796,15.65180240287796,-2.101653951927963
1,6,36,5,0,3,1,0,1,1,1.678053506104678,0.2697841726618705,0.5215827338129496,0.8597122302158273,15.39884974112095,15.39884974112095,-2.195624270856384
1,1,38,6,0,2,1,0,6,0,1.221095103911273,0.2163120567375887,0.4326241134751773,0.7446808510638298,15.29419841174109,15.29419841174109,-2.000391497325013
0,1,39,2,0,3,0,0,2,1,1.670739981160837,0.2481481481481481,0.4962962962962963,0.8333333333333334,15.16901700030269,15.16901700030269,-2.223242098543362
1,2,44,5,1,4,0,1,1,1,1.671267143502226,0.2200647249190938,0.4368932038834951,0.7152103559870551,15.46262303562284,15.46262303562284,-2.192018571084025
1,2,39,2,0,2,1,0,0,0,1.673172932460852,0.2380952380952381,0.4863945578231292,0.8163265306122449,15.50724563578291,15.50724563578291,-2.078613935820425
0,2,44,3,0,6,0,0,1,2,0.8310041719324428,0.1886792452830189,0.3710691823899371,0.610062893081761,15.57540209891259,15.57540209891259,-2.115756944633722
3,0,40,3,1,11,2,1,0,0,1.656567555829937,0.1919770773638969,0.3925501432664756,0.664756446991404,16.02026937461621,16.02026937461621,-2.030326123481024
0,1,41,5,0,0,0,0,0,0,1.668817066798874,0.189873417721519,0.3860759493670886,0.6835443037974683,15.6082887354922,15.6082887354922,-2.052644058564763
0,2,42,6,0,2,0,0,2,0,1.678241106532128,0.1957186544342508,0.3914373088685015,0.6758409785932722,15.21826077499778,15.21826077499778,-2.059698482446725
3,3,40,7,3,4,0,3,4,0,1.671103387000928,0.1982758620689655,0.3936781609195402,0.6609195402298851,15.98990776342736,15.98990776342736,-2.25780031488435
2,4,44,3,0,4,2,0,3,0,1.792586087958347,0.182089552238806,0.3611940298507463,0.6,15.45550641334121,15.45550641334121,-2.482189653286392
0,3,49,1,0,5,0,0,1,0,0.8356743241537998,0.1428571428571428,0.2857142857142857,0.4752186588921283,15.51500641541791,15.51500641541791,-2.361319020968137
1,0,49,4,1,10,0,1,1,2,1.669090120118679,0.1657894736842105,0.3394736842105263,0.5736842105263158,15.72651574008315,15.72651574008315,-2.264008298103717
3,0,43,7,2,7,1,2,0,0,1.669919593824404,0.1907356948228883,0.4059945504087193,0.7029972752043597,15.69672501992712,15.69672501992712,-2.120201438605476
1,0,46,2,0,7,1,0,1,2,0.9038374138541241,0.1578947368421053,0.3078947368421053,0.5026315789473684,15.5664315583554,15.5664315583554,-2.259989465859447
1,5,45,1,0,2,1,0,1,0,1.10290250127533,0.1980830670926517,0.4089456869009584,0.7220447284345048,14.75531516653717,14.75531516653717,-2.139314484123192
0,2,47,1,0,3,0,0,1,0,1.680560554042688,0.203125,0.40625,0.703125,15.09987930790865,15.09987930790865,-2.171592200849326
4,2,46,2,1,3,3,1,0,0,1.66295147810845,0.2140762463343109,0.4457478005865103,0.7800586510263929,15.59511599447581,15.59511599447581,-2.429343366236812
1,2,46,1,1,8,0,1,0,0,1.672887026204119,0.1810810810810811,0.3648648648648649,0.6216216216216216,15.26750426776337,15.26750426776337,-2.021832649671049
2,1,49,5,1,2,1,1,0,0,1.677431501022121,0.2077562326869806,0.4293628808864266,0.7617728531855956,15.3106849609779,15.3106849609779,-2.048264818983694
0,4,49,2,0,2,0,0,1,1,1.671447197051132,0.2111801242236025,0.4565217391304348,0.8260869565217391,15.01528937898655,15.01528937898655,-1.95751936371599
2,3,48,2,0,3,2,0,0,0,1.642099002571159,0.2063953488372093,0.436046511627907,0.7936046511627907,15.15012867286931,15.15012867286931,-2.028203596996803
1,6,49,2,0,1,1,0,0,0,1.665042202247879,0.221183800623053,0.4641744548286604,0.8317757009345794,15.1139335545274,15.1139335545274,-1.981341290443117
2,2,49,4,2,5,0,2,0,3,1.643873951076762,0.1906005221932115,0.3942558746736293,0.7023498694516971,15.83089807803358,15.83089807803358,-1.920140321992246
2,5,51,6,0,5,2,0,4,1,1.677707123634015,0.1924050632911392,0.3772151898734177,0.6278481012658228,15.10135181779632,15.10135181779632,-2.339716502118775
0,4,53,2,0,9,0,0,1,0,0.8341367165187541,0.135,0.285,0.5125,15.57766451219979,15.57766451219979,-2.334779766770115
3,3,52,1,0,5,3,0,0,0,1.74507732088141,0.1617250673854447,0.3207547169811321,0.5579514824797843,15.2200640682907,15.2200640682907,-2.11783027592906
4,2,51,2,1,5,3,1,0,0,1.66243975683961,0.1901041666666667,0.3958333333333333,0.7057291666666666,15.6079708132001,15.6079708132001,-2.442500834087733
2,6,50,2,0,1,2,0,0,0,1.662426443157,0.1994134897360704,0.4076246334310851,0.7067448680351907,15.06093851600261,15.06093851600261,-2.316801179433721
4,0,10,4,4,3,0,4,0,0,1.633317082240208,0.3333333333333333,0.5740740740740741,0.8611111111111112,15.38843365553313,15.38843365553313,-1.682803528737152
4,0,10,4,4,2,0,4,0,0,1.642818879548458,0.3725490196078431,0.6176470588235294,0.8921568627450981,15.28150474235203,15.28150474235203,-1.670413791104063
3,0,10,3,3,3,0,3,0,0,1.74476913515767,0.3939393939393939,0.6868686868686869,1.03030303030303,15.16459084276942,15.16459084276942,-1.67091723412668
4,0,9,4,4,3,0,4,0,0,1.677006268155339,0.375,0.6538461538461539,1.0,15.24342005437255,15.24342005437255,-1.654476661634103
3,0,10,3,3,3,0,3,0,0,1.716530887140739,0.3939393939393939,0.6868686868686869,1.050505050505051,14.99121612483553,14.99121612483553,-1.659119271202683
4,0,10,4,4,2,0,4,0,0,1.648626936254195,0.3823529411764706,0.6666666666666666,1.0,14.98522417921331,14.98522417921331,-1.637459715641058
3,0,10,3,3,3,0,3,0,0,1.738052785847329,0.3939393939393939,0.6868686868686869,1.050505050505051,14.98982442585916,14.98982442585916,-1.61615436752946
4,0,9,4,4,3,0,4,0,0,1.672290507001232,0.375,0.6538461538461539,1.0,15.2992426718304,15.2992426718304,-1.600224774181295
3,0,10,3,3,3,0,3,0,0,1.728653783536103,0.3939393939393939,0.6868686868686869,1.04040404040404,15.22577332212649,15.22577332212649,-1.616665346673872
4,0,10,4,4,2,0,4,0,0,1.662752722198707,0.3823529411764706,0.6470588235294118,0.9509803921568627,15.32081848112938,15.32081848112938,-1.637459715641057
0,0,17,2,0,0,0,0,0,0,1.627658961579205,0.3602941176470588,0.7058823529411765,1.161764705882353,14.86947199680863,14.86947199680863,-1.751443196735724
2,0,16,4,2,8,0,2,0,0,1.658479627818099,0.2865168539325842,0.5168539325842697,0.797752808988764,15.66148859639652,15.66148859639652,-1.610219301776194
2,0,28,4,2,6,0,2,0,0,1.67293090128951,0.2544642857142857,0.4866071428571428,0.7767857142857143,15.6170889544832,15.6170889544832,-2.045913416631801
2,0,18,4,2,8,0,2,0,0,1.680986230568005,0.2708333333333333,0.5052083333333334,0.796875,15.73831919652282,15.73831919652282,-1.625782259138739
2,0,17,4,2,8,0,2,0,0,1.681827477264329,0.2810810810810811,0.518918918918919,0.7945945945945946,15.86019365806466,15.86019365806466,-1.652670378225335
2,0,15,2,2,7,0,2,0,0,1.676997809043136,0.3207547169811321,0.5786163522012578,0.8867924528301887,15.57563067996678,15.57563067996678,-1.570785002475076
3,0,23,3,3,12,0,3,0,0,1.639142176450104,0.2131147540983606,0.389344262295082,0.5901639344262295,16.33771945168663,16.33771945168663,-1.72781405902329
4,0,13,6,4,8,0,4,0,0,1.699826123181076,0.2095808383233533,0.3712574850299401,0.5748502994011976,15.94931979572687,15.94931979572687,-1.696780168350868
2,0,25,6,2,8,0,2,1,0,1.666543730736107,0.2458333333333333,0.4708333333333333,0.7416666666666667,15.94160978884423,15.94160978884423,-2.083343394767001
0,0,4,1,0,1,0,0,1,0,2.99879046760752,0.8260869565217391,1.347826086956522,1.891304347826087,13.52065396280545,13.52065396280545,-1.521280659495899
4,0,13,0,0,0,4,0,0,0,1.428972587911024,0.256,0.424,0.608,14.92872871965069,14.92872871965069,-1.794538885982164
4,0,13,0,0,0,4,0,0,0,1.731304419605335,0.256,0.424,0.608,14.89660404810546,14.89660404810546,-1.815270065925463
4,0,13,0,0,0,4,0,0,0,1.628498173649627,0.256,0.424,0.608,14.97838557483326,14.97838557483326,-1.862960358371079
2,0,23,3,2,5,0,2,0,0,1.651820597484973,0.2938388625592417,0.5639810426540285,0.933649289099526,15.66054369936695,15.66054369936695,-1.916888518862118
2,0,23,3,2,4,0,2,0,0,1.688512744756331,0.2870813397129187,0.5502392344497608,0.9043062200956937,15.65031888157176,15.65031888157176,-1.961242813134758
0,0,4,2,0,0,0,0,1,0,2.946110494552683,0.7619047619047619,1.357142857142857,1.928571428571429,13.04367371897193,13.04367371897193,-1.425835133345193
0,0,13,3,0,2,0,0,1,0,0.8398826408328943,0.2977099236641221,0.5267175572519084,0.8091603053435115,14.98480416928977,14.98480416928977,-1.799783445776355
6,8,55,6,3,3,3,3,1,0,1.673690667080962,0.1619537275064267,0.3419023136246787,0.5989717223650386,15.42835518921338,15.42835518921338,-2.378714542013101
0,2,11,0,0,4,0,0,0,0,0.8491334755097688,0.3431372549019608,0.5882352941176471,0.9215686274509803,14.55348495492627,14.55348495492627,-1.394652109802665
0,0,42,7,0,9,0,0,1,0,1.631499043647211,0.1405405405405405,0.2702702702702703,0.4486486486486487,16.2380788420255,16.2380788420255,-1.577014395836693
0,0,59,3,0,17,0,0,0,0,1.638520170441336,0.0998003992015968,0.1936127744510978,0.3293413173652694,16.0040958050817,16.0040958050817,-1.520263144834537
2,6,42,3,1,8,1,1,0,0,1.660531947279081,0.2236024844720497,0.468944099378882,0.8167701863354038,15.29215254950978,15.29215254950978,-2.090186978015632
2,6,45,3,1,8,1,1,0,0,1.66693669569462,0.2149253731343284,0.4507462686567164,0.8,15.31177136240921,15.31177136240921,-2.094492442882952
1,6,45,3,1,8,0,1,0,2,1.670086312750455,0.2158054711246201,0.4407294832826747,0.7811550151975684,15.45431277936962,15.45431277936962,-2.083264506551207
2,6,47,3,2,6,0,2,0,2,1.668337738269583,0.2084592145015106,0.4350453172205438,0.7915407854984894,15.30395122299681,15.30395122299681,-2.073121873110082
2,6,44,4,1,8,1,1,1,0,1.664009553221417,0.2113095238095238,0.4464285714285715,0.7946428571428571,15.26784240757565,15.26784240757565,-2.091308709535699
1,6,43,2,0,8,1,0,0,0,1.660462257794151,0.2151898734177215,0.4430379746835443,0.7753164556962026,15.31672912642139,15.31672912642139,-2.031184108672595
1,6,41,2,0,7,1,0,0,0,1.634286192094114,0.2259136212624585,0.4651162790697674,0.7973421926910299,15.29380465238405,15.29380465238405,-2.011908135356563
1,6,44,2,0,7,1,0,0,0,1.663558924312711,0.2158730158730159,0.4444444444444444,0.7714285714285715,15.31549288080479,15.31549288080479,-2.031485475592999
1,6,43,2,1,7,0,1,1,1,1.673013895787786,0.2411575562700965,0.4887459807073955,0.8327974276527331,15.05273863793054,15.05273863793054,-2.009246340576478
1,6,39,2,1,6,0,1,0,1,1.654994519646218,0.2517482517482518,0.534965034965035,0.9125874125874126,15.19331554223288,15.19331554223288,-1.953889882869453
1,6,39,2,1,5,0,1,0,1,1.679056755580236,0.2553191489361702,0.5319148936170213,0.9184397163120568,15.30620096752155,15.30620096752155,-1.954015582977769
1,6,43,2,1,5,0,1,0,1,1.656790099415709,0.238562091503268,0.5032679738562091,0.8921568627450981,15.32943508215488,15.32943508215488,-1.959640228649949
0,2,27,1,0,0,0,0,0,1,0.8462903221531664,0.2786885245901639,0.5519125683060109,0.907103825136612,14.57982798967608,14.57982798967608,-1.838885461710012
1,2,32,2,0,0,1,0,0,1,1.644797940025037,0.2899159663865546,0.5714285714285714,0.9537815126050421,14.97707870791751,14.97707870791751,-2.04941284805777
0,2,23,3,0,1,0,0,0,0,1.683731639518856,0.3118279569892473,0.5860215053763441,0.978494623655914,15.29481068924114,15.29481068924114,-1.852805419342176
0,0,11,2,0,0,0,0,1,0,1.762055452208461,0.5368421052631579,1.031578947368421,1.589473684210526,14.20417486904934,14.20417486904934,-1.652805446715482
0,0,12,2,0,0,0,0,0,1,0.8790846432343963,0.4387755102040816,0.8367346938775511,1.326530612244898,14.06104329051613,14.06104329051613,-1.683523248935942
0,0,12,2,0,0,0,0,0,1,1.038066393126284,0.4387755102040816,0.8367346938775511,1.336734693877551,14.06024275747477,14.06024275747477,-1.683374655812108
0,0,12,3,0,0,0,0,0,0,0.9041893563275532,0.3861386138613861,0.7425742574257426,1.178217821782178,14.36880169943525,14.36880169943525,-1.723806800628223
0,0,13,3,0,0,0,0,0,0,1.578435782086779,0.4137931034482759,0.7672413793103449,1.224137931034483,14.93409371978638,14.93409371978638,-1.87428499509782
1,0,32,1,1,2,0,1,0,0,1.668951153568695,0.2765957446808511,0.5531914893617021,0.8978723404255319,14.97210874734232,14.97210874734232,-2.158511966092905
1,6,32,4,1,1,0,1,2,1,1.658135340964317,0.2874015748031496,0.5669291338582677,0.9330708661417323,15.35012022632231,15.35012022632231,-2.126804980137377
5,0,12,5,5,2,0,5,0,0,1.663739437226002,0.381294964028777,0.6618705035971223,0.9712230215827338,16.10391439718251,16.10391439718251,-1.491140473933785
3,0,12,5,3,4,0,3,0,0,1.653712698656045,0.3623188405797101,0.644927536231884,1.007246376811594,16.10910072707016,16.10910072707016,-1.552784734924869
0,6,47,7,0,6,0,0,5,0,1.663027926645701,0.1761363636363636,0.3551136363636364,0.6477272727272727,15.42547737164876,15.42547737164876,-2.097065324427273
1,0,28,1,0,6,1,0,1,0,1.719286248230624,0.2739130434782608,0.5304347826086957,0.8652173913043478,15.07369302435688,15.07369302435688,-1.85926470828652
2,4,35,1,1,11,1,1,0,1,1.66175827429711,0.2421052631578947,0.4596491228070175,0.7192982456140351,15.45445237643338,15.45445237643338,-2.323721755006823
0,6,34,4,0,9,0,0,2,0,1.675943876014678,0.2205882352941176,0.4227941176470588,0.6911764705882353,15.20279729034679,15.20279729034679,-2.233623405519501
0,6,34,3,0,8,0,0,1,0,1.672797280401995,0.2206405693950178,0.4448398576512456,0.7437722419928826,15.53493541215915,15.53493541215915,-2.129007951815883
1,6,32,1,0,10,1,0,0,0,1.668891737480276,0.2350746268656717,0.4552238805970149,0.7425373134328358,15.36485072963174,15.36485072963174,-1.940582796626627
1,6,32,1,0,9,1,0,0,0,1.674934217554932,0.2377358490566038,0.460377358490566,0.7433962264150943,15.36094941358162,15.36094941358162,-1.874084964469072
1,6,33,2,0,6,1,0,0,0,1.650358058963163,0.2267206477732794,0.4412955465587045,0.7449392712550608,14.881190275598,14.881190275598,-2.061121719979675
0,6,30,3,0,3,0,0,2,1,1.68144725595944,0.2857142857142857,0.5529953917050692,0.9262672811059908,14.61901230170228,14.61901230170228,-2.01248060784742
0,6,29,3,0,2,0,0,2,1,1.677780389221487,0.2961165048543689,0.5776699029126213,0.9660194174757282,14.59274447861668,14.59274447861668,-2.005631912034917
0,4,17,2,0,6,0,0,1,0,0.8476670708365027,0.2837837837837838,0.5405405405405406,0.8783783783783784,15.08839220397026,15.08839220397026,-1.678674102993133
3,6,65,8,1,6,2,1,1,2,1.659508184648746,0.1529411764705882,0.3137254901960784,0.5568627450980392,15.48618602468577,15.48618602468577,-2.218519756399456
0,6,42,3,0,4,0,0,2,0,1.649265623123571,0.2350746268656717,0.4888059701492538,0.8544776119402985,15.18465901486049,15.18465901486049,-2.131646942595675
0,6,43,4,0,3,0,0,3,0,1.651457769604014,0.2355072463768116,0.4927536231884058,0.8586956521739131,15.03052367010029,15.03052367010029,-2.147032901464267
